track_name,artist_name,year,tempo,key,mode,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness,gender,ethnicity
How Deep Is Your Love,Calvin Harris,2015,122,B,Minor,73,33,86,3,0,38,7,Male,White (Scottish)
Can't Feel My Face,The Weeknd,2015,107,A,Minor,70,58,76,11,0,10,4,Male,Black (Canadian)
Love Me Harder,Ariana Grande,2015,98,C#,Minor,47,24,71,0,0,7,3,Female,Multiracial
Locked Away (feat. Adam Levine),R. City,2015,118,C#,Major,50,55,67,30,0,4,6,Group,Black (American)
Hotline Bling,Drake,2015,134,D,Major,89,55,62,0,0,5,5,Male,Black (Canadian)
Perfect,One Direction,2015,99,D,Major,64,39,82,5,0,11,7,Group,Multiracial
Sugar (feat. Francesco Yates),Robin Schulz,2015,123,F,Minor,63,63,81,1,0,16,5,Male,White (German)
Cool for the Summer,Demi Lovato,2015,114,F,Minor,58,33,61,0,0,14,3,Female,White (American)
Like I Can,Sam Smith,2015,99,G,Minor,65,48,62,34,0,12,3,Male,White (British)
Take Me to Church,Hozier,2015,128,E,Minor,56,43,66,63,0,11,4,Male,White (Irish)
FourFiveSeconds,Rihanna,2015,205,D,Major,58,35,27,87,0,13,5,Female,Black (Barbadian)
Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,2015,108,C,Major,63,41,53,40,0,17,4,Female,White (American)
Firestone,Kygo,2015,113,B,Minor,70,41,63,39,0,9,4,Male,White (Norwegian)
Renegades,X Ambassadors,2015,90,D,Major,52,52,86,1,5,22,9,Group,Multiracial
Fight Song,Rachel Platten,2015,175,G,Major,56,33,71,5,0,15,12,Female,White (American)
In The Night,The Weeknd,2015,168,G,Major,50,53,68,7,0,4,7,Male,Multiracial
My House,Flo Rida,2015,94,G,Minor,68,74,70,2,0,12,4,Male,Black (American)
Want to Want Me,Jason Derulo,2015,114,C,Minor,77,65,68,0,0,10,6,Male,Multiracial
Stitches,Shawn Mendes,2015,149,C#,Major,75,75,75,1,0,4,6,Male,White (Canadian)
Runaway (U & I),Galantis,2015,126,C#,Major,50,38,80,0,0,8,4,Group,Multiracial
Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,2015,108,F#,Major,88,23,42,3,0,9,14,Male,Multiracial
Stole the Show,Kygo,2015,100,G#,Minor,64,47,63,27,0,31,22,Male,White (Norwegian)
oui,Jeremih,2015,78,F,Major,41,60,72,21,0,11,9,Male,Black (American)
Trap Queen,Fetty Wap,2015,148,G,Major,74,81,87,2,0,35,12,Male,Black (American)
King Kunta,Kendrick Lamar,2015,107,F#,Minor,88,48,65,0,0,15,9,Male,Black (American)
Black Magic,Little Mix,2015,111,E,Major,77,84,87,3,0,31,5,Group,Multiracial
Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),Felix Jaehn,2015,117,D,Minor,77,47,56,67,0,6,3,Male,White (German)
When We Were Young,Adele,2015,144,D#,Major,37,26,59,30,0,9,4,Female,White (British)
Wildest Dreams,Taylor Swift,2015,140,G#,Major,55,47,66,7,0,10,7,Female,White (American)
679 (feat. Remy Boyz),Fetty Wap,2015,190,G,Major,61,60,71,0,0,62,31,Male,Black (American)
Where Are Ãœ Now (with Justin Bieber),Jack Ãœ,2015,139,E,Minor,43,19,78,4,0,7,5,Group,Multiracial
Die A Happy Man,Thomas Rhett,2015,166,D,Major,59,40,38,41,0,11,3,Male,White (American)
Worth It (feat. Kid Ink),Fifth Harmony,2015,99,G#,Major,88,59,76,6,0,11,8,Group,Multiracial
Antidote,Travis Scott,2015,131,C#,Major,71,13,52,0,0,12,3,Male,Black (American)
Send My Love (To Your New Lover),Adele,2015,164,F#,Minor,68,56,53,3,0,17,8,Female,White (British)
The Heart Wants What It Wants,Selena Gomez,2015,83,G,Minor,61,62,78,5,0,14,3,Female,White (American)
Never Forget You,Zara Larsson,2015,145,B,Minor,58,27,73,0,0,26,4,Female,White (Swedish)
Bad Blood,Taylor Swift,2015,170,B,Minor,65,22,65,2,0,13,10,Female,White (American)
Unsteady,X Ambassadors,2015,117,C,Major,38,19,66,17,0,11,6,Group,Multiracial
Ex's & Oh's,Elle King,2015,139,G,Major,61,44,92,1,0,5,8,Female,White (American)
Ayo,Chris Brown,2015,98,F#,Major,82,68,56,3,0,8,4,Male,Black (American)
Jumpman,Drake,2015,142,C#,Major,85,65,55,5,0,33,18,Male,Black (Canadian)
You Know You Like It,DJ Snake,2015,196,F,Minor,40,24,72,1,0,30,18,Male,Multiracial
"Honey, I'm Good.",Andy Grammer,2015,122,A,Major,75,59,77,3,0,35,5,Male,White (American)
Hello,Adele,2015,78,F,Minor,57,28,43,33,0,8,3,Female,White (British)
No Type,Rae Sremmurd,2015,125,F#,Major,89,23,48,1,0,9,15,Group,Black (American)
Five More Hours,Deorro,2015,127,F,Minor,69,49,88,2,0,81,21,Male,Multiracial
High By The Beach,Lana Del Rey,2015,131,B,Minor,53,9,48,24,0,12,3,Female,White (American)
Please Don't Go,Joel Adams,2015,84,E,Minor,51,23,76,1,0,29,5,Male,White (Australian)
I Really Like You,Carly Rae Jepsen,2015,122,F,Major,62,58,80,0,0,28,4,Female,White (Canadian)
Lips Are Movin,Meghan Trainor,2015,139,G,Major,77,95,82,5,0,11,4,Female,White (American)
Love Myself,Hailee Steinfeld,2015,122,C,Minor,61,32,75,0,0,41,6,Female,White (American)
11-Jul,BeyoncÃ©,2015,136,A,Minor,74,56,70,1,0,12,12,Female,Black (American)
Do It Again,Pia Mia,2015,95,G#,Major,71,41,56,2,0,8,4,Female,White (American)
All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,2015,94,C,Major,68,18,52,12,0,10,14,Group,Multiracial
Spirits,The Strumbellas,2015,80,C,Major,55,79,65,17,0,11,2,Group,Multiracial
Water Under the Bridge,Adele,2015,94,F,Minor,59,53,83,1,0,10,6,Female,White (British)
Post to Be (feat. Chris Brown & Jhene Aiko),Omarion,2015,97,A#,Minor,73,70,67,6,0,20,4,Male,Black (American)
Let It Go,James Bay,2015,147,C#,Major,54,24,31,81,0,10,2,Male,White (British)
GDFR (feat. Sage the Gemini & Lookas),Flo Rida,2015,145,F,Major,65,69,82,0,0,6,7,Male,Black (American)
Here,Alessia Cara,2015,120,C,Major,37,33,82,7,0,8,10,Female,White (Canadian)
Fast Car,Jonas Blue,2015,113,A,Major,64,52,56,48,0,29,5,Male,White (British)
Light It Up - Remix,Major Lazer,2015,107,A,Minor,74,75,87,3,0,23,6,Group,Multiracial
All Eyes on You (feat. Chris Brown & Nicki Minaj),Meek Mill,2015,77,B,Minor,58,25,65,2,0,11,20,Male,Black (American)
Barcelona,George Ezra,2015,93,F,Major,62,18,57,32,0,10,3,Male,White (British)
Cheerleader - Felix Jaehn Remix Radio Edit,OMI,2015,118,E,Major,78,59,68,14,0,13,3,Male,Black (Jamaican)
Slow Motion,Trey Songz,2015,94,G,Minor,73,29,40,67,0,11,3,Male,Black (American)
Sunset Lover,Petit Biscuit,2015,90,F#,Major,78,23,46,72,80,10,5,Male,White (French)
Same Old Love,Selena Gomez,2015,98,B,Minor,67,43,59,2,0,21,3,Female,White (American)
Mountain at My Gates,Foals,2015,104,D,Minor,49,61,93,0,8,24,4,Group,White (British)
Talking Body,Tove Lo,2015,119,E,Minor,73,11,76,9,0,8,3,Female,White (Swedish)
I Don't Mind (feat. Juicy J),USHER,2015,112,E,Major,87,45,46,20,0,9,17,Male,Black (American)
Geronimo,Sheppard,2015,142,G,Major,70,45,78,45,0,11,8,Group,White (Australian)
Easy Love,Sigala,2015,123,A,Major,68,64,94,17,0,11,6,Male,White (British)
I Want You To Know,Zedd,2015,129,A,Minor,57,36,84,0,0,14,5,Male,Multiracial
"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",Flo Rida,2015,118,A,Minor,85,78,76,2,0,7,14,Male,Black (American)
My Way (feat. Monty),Fetty Wap,2015,128,F#,Major,74,53,74,0,0,14,5,Male,Black (American)
Starboy,The Weeknd,2016,186,G,Major,67,48,58,14,0,13,27,Male,Black (Canadian)
One Dance,Drake,2016,103,C#,Major,79,37,62,0,0,32,5,Male,Black (Canadian)
Love Yourself,Justin Bieber,2016,100,E,Major,60,51,37,83,0,28,43,Male,White (Canadian)
Closer,The Chainsmokers,2016,95,G#,Major,74,66,52,41,0,11,3,Group,Multiracial
Hello,Adele,2016,78,F,Minor,57,28,43,33,0,8,3,Female,White (British)
Pink + White,Frank Ocean,2016,159,A,Major,54,54,54,66,0,41,10,Male,Black (American)
Treat You Better,Shawn Mendes,2016,82,A#,Minor,44,74,81,10,0,10,34,Male,White (Canadian)
Cheap Thrills (feat. Sean Paul),Sia,2016,89,F#,Minor,59,72,80,5,0,7,21,Female,White (Australian)
Let Me Love You,DJ Snake,2016,99,G#,Major,64,16,71,8,0,13,3,Male,Multiracial
Work,Rihanna,2016,91,B,Major,72,55,53,7,0,9,9,Female,Black (Barbadian)
Ride,Twenty One Pilots,2016,74,F#,Major,64,56,71,0,0,11,3,Group,White (American)
Sorry,Justin Bieber,2016,99,C,Minor,65,41,76,7,0,29,4,Male,White (Canadian)
7 Years,Lukas Graham,2016,119,A#,Major,76,34,47,28,0,39,5,Group,White (Danish)
Hymn for the Weekend,Coldplay,2016,90,C,Minor,49,41,69,21,0,32,3,Group,Multiracial
This Is What You Came For,Calvin Harris,2016,123,A,Minor,63,46,92,19,11,14,3,Male,White (British)
Don't,Bryson Tiller,2016,96,B,Minor,76,18,35,22,0,9,19,Male,Black (American)
Cake By The Ocean,DNCE,2016,119,E,Minor,77,89,75,15,0,3,5,Group,Multiracial
Needed Me,Rihanna,2016,110,F,Minor,67,29,31,11,0,8,24,Female,Black (Barbadian)
Don't Let Me Down,The Chainsmokers,2016,159,B,Major,53,42,86,15,0,13,17,Group,White (American)
Heathens,Twenty One Pilots,2016,90,E,Minor,73,54,39,8,0,10,2,Group,White (American)
In the Name of Love,Martin Garrix,2016,133,E,Minor,50,16,51,10,0,45,4,Male,White (Dutch)
Dancing On My Own,Calum Scott,2016,112,C#,Major,68,23,17,83,0,9,3,Male,White (British)
Faded,Alan Walker,2016,179,F#,Major,46,15,62,2,0,11,4,Male,White (British-Norwegian)
I Took A Pill In Ibiza - Seeb Remix,Mike Posner,2016,101,G,Minor,66,71,71,3,0,8,11,Male,White (American)
Wait a Minute!,WILLOW,2016,101,D#,Minor,76,67,70,3,0,9,2,Female,Black (American)
Can I Be Him,James Arthur,2016,107,B,Major,69,47,54,30,0,9,4,Male,White (British)
This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,2016,121,C,Minor,79,46,71,9,0,22,3,Male,White (French)
My Way,Calvin Harris,2016,119,E,Minor,81,53,91,9,0,16,4,Male,White (British)
Exchange,Bryson Tiller,2016,160,F#,Major,52,27,43,10,0,13,18,Male,Black (American)
Hotline Bling,Drake,2016,134,D,Major,89,55,62,0,0,5,5,Male,Black (Canadian)
Adventure of a Lifetime,Coldplay,2016,111,G,Major,63,53,92,0,0,14,3,Group,Multiracial
PILLOWTALK,ZAYN,2016,124,B,Major,58,43,70,11,0,9,4,Male,Multiracial
White Iverson,Post Malone,2016,130,G,Major,67,30,56,23,0,8,3,Male,White (American)
NO,Meghan Trainor,2016,92,C#,Minor,55,65,80,1,0,73,21,Female,White (American)
Renegades,X Ambassadors,2016,90,D,Major,52,52,86,1,5,22,9,Group,Multiracial
Work from Home (feat. Ty Dolla $ign),Fifth Harmony,2016,105,G#,Major,80,59,58,10,0,6,4,Group,Multiracial
Stole the Show,Kygo,2016,100,G#,Minor,64,47,63,27,0,31,22,Male,White (Norwegian)
Ophelia,The Lumineers,2016,76,F,Major,66,56,57,61,0,8,2,Group,White (American)
Hear Me Now,Alok,2016,121,B,Major,77,49,46,54,0,7,3,Male,White (Brazilian)
"Me, Myself & I",G-Eazy,2016,111,C,Minor,75,38,67,1,0,15,9,Male,White (American)
Perfect Strangers,Jonas Blue,2016,117,C#,Major,73,70,86,39,0,21,4,Male,White (British)
My House,Flo Rida,2016,94,G,Minor,68,74,70,2,0,12,4,Male,Black (American)
Low Life (feat. The Weeknd),Future,2016,143,G#,Major,72,10,33,33,28,14,7,Male,Black (American)
Say It,Tory Lanez,2016,107,B,Minor,54,24,52,8,0,12,5,Male,Black (American)
Too Good,Drake,2016,117,G,Major,79,39,65,4,0,10,10,Male,Black (Canadian)
Middle,DJ Snake,2016,104,A,Major,58,22,69,1,0,5,4,Male,Multiracial
Roses,The Chainsmokers,2016,100,E,Major,71,34,80,4,0,30,5,Group,Multiracial
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,2016,169,A,Minor,50,73,78,25,0,65,31,Male,Black (American)
Fast Car,Jonas Blue,2016,113,A,Major,67,54,57,46,0,31,5,Male,White (British)
When We Were Young,Adele,2016,144,D#,Major,37,26,59,30,0,9,4,Female,White (British)
Shout Out to My Ex,Little Mix,2016,126,F,Major,77,80,74,2,0,10,8,Group,Multiracial
"Sit Still, Look Pretty",Daya,2016,90,D,Major,84,71,73,28,0,42,10,Female,Multiracial
Never Forget You,Zara Larsson,2016,145,B,Minor,58,27,73,0,0,26,4,Female,White (Swedish)
History,One Direction,2016,86,B,Major,65,80,69,3,0,6,4,Group,Multiracial
Controlla,Drake,2016,92,A#,Minor,59,34,46,7,0,10,18,Male,Black (Canadian)
Send My Love (To Your New Lover),Adele,2016,164,F#,Minor,68,56,53,3,0,17,8,Female,White (British)
Unsteady,X Ambassadors,2016,117,C,Major,38,19,66,17,0,11,6,Group,Multiracial
I Know What You Did Last Summer,Shawn Mendes,2016,113,A,Minor,68,74,76,10,0,14,8,Male,White (Canadian)
When You Love Someone,James TW,2016,125,G,Major,68,34,45,26,0,5,2,Male,White (British)
Trouble,Cage The Elephant,2016,77,C,Major,47,29,62,39,0,9,3,Group,White (American)
Tuesday (feat. Danelle Sandoval),Burak Yeter,2016,99,A,Minor,84,67,63,1,6,5,6,Male,Multiracial
Jumpman,Drake,2016,142,C#,Major,85,65,55,5,0,33,18,Male,Black (Canadian)
Somebody Else,The 1975,2016,101,C,Major,61,47,78,19,1,15,5,Group,White (British)
The Ocean (feat. Shy Martin),Mike Perry,2016,90,F,Major,63,18,57,2,0,10,2,Male,White (Swedish)
Into You,Ariana Grande,2016,107,A,Major,62,37,73,1,0,14,10,Female,White (American)
Alone,Marshmello,2016,141,D,Major,63,42,95,2,1,10,3,Male,White (American)
Lost Boy,Ruth B.,2016,123,G,Major,71,34,5,96,0,8,5,Female,Black (Canadian)
Hurts So Good,Astrid S,2016,120,G,Minor,67,42,62,7,0,9,4,Female,White (Norwegian)
The Greatest (feat. Kendrick Lamar),Sia,2016,191,C#,Major,66,72,72,1,0,5,26,Female,White (Australian)
All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,2016,94,C,Major,68,18,52,12,0,10,14,Group,Multiracial
Alaska,Maggie Rogers,2016,104,A,Minor,84,17,38,41,0,10,5,Female,White (American)
"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,2016,162,G,Major,63,52,70,1,0,10,14,Female,White (American)
Dangerous Woman,Ariana Grande,2016,134,E,Minor,66,28,60,5,0,35,4,Female,White (American)
We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,2016,100,C#,Minor,72,35,56,62,0,17,13,Male,White (American)
DUELE EL CORAZON (feat. Wisin),Enrique Iglesias,2016,91,G#,Minor,71,86,90,8,0,13,10,Male,White (Spanish)
Never Be Like You (feat. Kai),Flume,2016,115,C,Major,44,29,55,45,0,15,6,Male,White (Australian)
H.O.L.Y.,Florida Georgia Line,2016,78,G,Minor,52,56,66,40,0,7,3,Group,White (American)
Cold Water,Major Lazer,2016,92,F#,Minor,60,50,79,7,0,15,4,Group,Multiracial
2 Phones,Kevin Gates,2016,121,G,Minor,89,55,68,15,0,18,35,Male,Black (American)
You Don't Own Me (feat. G-Eazy),SAYGRACE,2016,186,G,Major,33,26,63,15,0,5,8,Female,White (American)
Close,Nick Jonas,2016,123,F#,Minor,65,40,62,25,0,14,8,Male,White (American)
LUV,Tory Lanez,2016,190,B,Minor,53,25,52,1,0,11,25,Male,Black (American)
Side To Side,Ariana Grande,2016,159,F#,Minor,65,61,73,5,0,23,22,Female,White (American)
This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),David Guetta,2016,110,A,Minor,36,36,91,0,0,9,4,Male,White (French)
Hotter Than Hell,Dua Lipa,2016,110,D#,Minor,53,52,86,1,0,5,9,Female,White (British)
Same Old Love,Selena Gomez,2016,98,B,Minor,67,43,59,2,0,21,3,Female,White (American)
HandClap,Fitz and The Tantrums,2016,139,G#,Major,63,71,83,0,0,8,4,Group,Multiracial
Sorry,BeyoncÃ©,2016,129,D,Major,77,35,59,0,0,25,5,Female,Black (American)
Tiimmy Turner,Desiigner,2016,122,F#,Major,60,30,72,17,0,7,3,Male,Black (American)
Stay (feat. Maty Noyes),Kygo,2016,103,G#,Major,64,37,73,4,0,17,3,Male,White (Norwegian)
Final Song,MÃ˜,2016,104,C#,Minor,69,24,67,1,0,7,3,Female,White (Danish)
Hide Away,Daya,2016,94,B,Minor,88,46,82,22,0,6,8,Female,Multiracial
All Time Low,Jon Bellion,2016,90,C,Major,61,50,56,5,0,9,8,Male,White (American)
Hands To Myself,Selena Gomez,2016,111,F,Minor,81,46,49,1,0,34,11,Female,White (American)
One Call Away,Charlie Puth,2016,91,C#,Major,66,47,61,40,0,11,3,Male,White (American)
Sweet Lovin' - Radio Edit,Sigala,2016,124,A#,Major,68,71,85,20,0,33,6,Male,White (British)
Don't Mind,Kent Jones,2016,158,G#,Major,46,69,77,2,0,6,33,Male,Black (American)
Here,Alessia Cara,2016,120,C,Major,37,32,82,7,0,8,10,Female,White (Canadian)
Cool Girl,Tove Lo,2016,101,A,Minor,67,20,69,31,0,7,10,Female,White (Swedish)
Girls Like (feat. Zara Larsson),Tinie Tempah,2016,120,C,Major,91,53,80,37,0,8,4,Male,Black (British)
Shape of You,Ed Sheeran,2017,95,C#,Minor,82,93,65,58,0,9,8,Male,White (British)
Believer,Imagine Dragons,2017,124,A#,Minor,77,66,78,6,0,8,12,Group,White (American)
Despacito,Luis Fonsi,2017,177,D,Major,65,83,79,19,0,6,15,Male,Hispanic (Puerto Rican)
Bad Things (with Camila Cabello),Machine Gun Kelly,2017,137,D,Major,69,30,69,21,0,18,14,Male,Multiracial
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2017,101,A,Minor,72,74,76,40,0,18,5,Group,Multiracial
Havana (feat. Young Thug),Camila Cabello,2017,104,D,Major,76,39,52,18,0,13,3,Female,Hispanic (Cuban-Mexican)
Thunder,Imagine Dragons,2017,167,C,Major,60,28,82,0,13,14,4,Group,White (American)
Don't Wanna Know (feat. Kendrick Lamar),Maroon 5,2017,100,G,Major,78,41,61,34,0,9,6,Group,Multiracial
That's What I Like,Bruno Mars,2017,134,C#,Major,85,86,56,1,0,9,4,Male,Multiracial
Perfect,Ed Sheeran,2017,95,G#,Major,59,16,44,16,0,10,2,Male,White (British)
There's Nothing Holdin' Me Back,Shawn Mendes,2017,121,B,Minor,86,96,81,38,0,7,5,Male,White (Canadian)
Say You Won't Let Go,James Arthur,2017,85,A#,Major,35,49,55,69,0,9,5,Male,White (British)
Passionfruit,Drake,2017,111,B,Major,80,36,46,25,8,10,3,Male,Black (Canadian)
goosebumps,Travis Scott,2017,130,G,Major,84,43,72,8,0,14,4,Male,Black (American)
Too Good At Goodbyes,Sam Smith,2017,91,F,Major,68,47,37,64,0,16,4,Male,White (British)
Look What You Made Me Do,Taylor Swift,2017,128,A,Minor,76,50,70,20,0,12,12,Female,White (American)
HUMBLE.,Kendrick Lamar,2017,150,C#,Minor,90,42,62,0,0,9,10,Male,Black (American)
Unforgettable,French Montana,2017,97,F#,Major,72,73,76,2,1,10,12,Male,Black (American)
Love On The Brain,Rihanna,2017,172,E,Minor,50,37,63,7,0,7,4,Female,Black (Barbadian)
Sign of the Times,Harry Styles,2017,119,F,Major,51,22,59,2,0,10,3,Male,White (British)
Attention,Charlie Puth,2017,100,D#,Minor,77,79,61,10,0,13,5,Male,White (American)
...Ready For It?,Taylor Swift,2017,160,D,Major,61,41,76,5,0,19,13,Female,White (American)
LOVE. FEAT. ZACARI.,Kendrick Lamar,2017,126,A#,Major,80,77,58,26,0,15,9,Male,Black (American)
Redbone,Childish Gambino,2017,160,C#,Major,74,59,35,17,0,11,9,Male,Black (American)
Jocelyn Flores,XXXTENTACION,2017,134,C,Minor,87,43,39,46,0,29,24,Male,Multiracial
Congratulations,Post Malone,2017,123,F#,Major,63,49,80,21,0,25,3,Male,White (American)
Bored,Billie Eilish,2017,119,G,Major,61,11,31,89,0,7,4,Female,White (American)
Whatever It Takes,Imagine Dragons,2017,134,A#,Minor,67,55,65,3,0,11,3,Group,White (American)
No Lie,Sean Paul,2017,102,G,Major,74,46,88,4,0,20,11,Male,Black (Jamaican)
XO Tour Llif3,Lil Uzi Vert,2017,155,B,Minor,73,40,75,0,0,10,23,Male,Black (American)
Mask Off,Future,2017,150,D,Major,83,28,43,1,2,16,43,Male,Black (American)
New Rules,Dua Lipa,2017,116,A,Minor,76,60,70,0,0,15,6,Female,White (British)
I Donâ€™t Wanna Live Forever (Fifty Shades Darker),ZAYN,2017,117,C,Major,73,10,44,5,0,14,5,Male,Multiracial
More Than You Know,Axwell /\ Ingrosso,2017,123,F,Minor,64,57,74,2,0,31,3,Group,White (Swedish)
I Feel It Coming,The Weeknd,2017,92,C,Minor,77,58,81,42,0,6,11,Male,Black (Canadian)
BUTTERFLY EFFECT,Travis Scott,2017,140,B,Major,76,19,62,5,0,11,5,Male,Black (American)
Mercy,Shawn Mendes,2017,148,B,Minor,55,35,66,12,0,11,8,Male,White (Canadian)
Little Dark Age,MGMT,2017,97,F#,Major,70,62,71,1,0,10,3,Group,White (American)
Young Dumb & Broke,Khalid,2017,136,C#,Major,79,39,53,19,0,16,4,Male,Black (American)
Hold On,Chord Overstreet,2017,119,D,Major,61,16,44,46,0,8,5,Male,White (American)
Human,Rag'n'Bone Man,2017,75,A,Major,60,55,70,39,0,16,30,Male,White (British)
Magnolia,Playboi Carti,2017,162,B,Minor,79,44,58,1,0,35,28,Male,Black (American)
24K Magic,Bruno Mars,2017,106,C#,Major,81,63,80,3,0,15,7,Male,Multiracial
Castle on the Hill,Ed Sheeran,2017,135,D,Major,46,47,83,2,0,14,9,Male,White (British)
I Fall Apart,Post Malone,2017,143,G#,Minor,55,29,53,6,0,19,3,Male,White (American)
DNA.,Kendrick Lamar,2017,139,C#,Major,63,42,52,0,0,8,35,Male,Black (American)
Him & I (with Halsey),G-Eazy,2017,87,D,Major,58,19,73,5,0,30,8,Male,White (American)
Scared to Be Lonely,Martin Garrix,2017,137,C#,Minor,58,19,54,8,0,26,5,Male,White (Dutch)
Galway Girl,Ed Sheeran,2017,99,A,Major,62,78,87,7,0,32,10,Male,White (British)
Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,2017,129,F,Minor,83,81,81,50,0,11,5,Male,Black (American)
Bank Account,21 Savage,2017,75,G#,Minor,88,37,34,1,0,8,35,Male,Black (American)
Location,Khalid,2017,80,C#,Minor,73,32,44,33,0,8,42,Male,Black (American)
Save That Shit,Lil Peep,2017,106,D,Major,53,14,58,2,0,42,2,Male,White (American)
Glorious (feat. Skylar Grey),Macklemore,2017,139,C,Minor,73,35,79,3,0,11,5,Male,White (American)
"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,2017,101,B,Minor,89,87,74,6,0,9,5,Male,White (British)
Happier,Ed Sheeran,2017,89,C,Major,52,23,38,53,0,13,2,Male,White (British)
Stay,Zedd,2017,102,F,Minor,69,54,62,25,0,11,6,Male,White (German-Russian)
"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,2017,103,G#,Major,66,74,70,3,0,8,4,Female,White (American)
Slow Hands,Niall Horan,2017,85,C,Major,73,84,42,1,0,5,4,Male,White (Irish)
1-800-273-8255,Logic,2017,100,F,Minor,62,35,57,56,0,19,4,Male,Multiracial
Issues,Julia Michaels,2017,114,G#,Major,72,45,41,40,0,6,6,Female,White (American)
What About Us,P!nk,2017,113,C#,Major,49,19,58,2,0,9,5,Female,White (American)
Malibu,Miley Cyrus,2017,139,G#,Major,57,34,78,7,0,8,5,Female,White (American)
Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,2017,108,F#,Major,88,23,42,3,0,9,14,Male,Multiracial
Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN,2017,180,B,Minor,25,9,43,10,0,10,3,Male,Multiracial
Fetish (feat. Gucci Mane),Selena Gomez,2017,123,D,Major,70,26,61,2,0,6,5,Female,White (American)
